case_id,open_date,close_date,days_to_close,severity,product_area,issue_type,complexity,effort_level,escalation_flag,reopen_flag,agent_type,lifecycle_stage_touched,handoff_time_hours,num_actions,automation_success,first_response_time_hours,resolution_accuracy,csat_score,sla_target_days,sla_met,repeat_contact_flag,kb_article_used,kb_coverage_score,engineer_workload,queue_depth
CASE-101214,2025-04-03T07:00:00.000Z,2025-04-13T04:36:25.594Z,9.9,Sev-A,Networking,Configuration,Medium,Medium,false,false,CaseHealth,Creation,0.9,8,true,3.3,1,4.6,5,false,false,true,0.88,6,39
CASE-101215,2024-12-03T22:00:00.000Z,2024-12-21T13:39:25.502Z,17.65,Sev-C,Storage,Configuration,Low,High,false,false,Knowledge,Closure,3.3,5,true,4.6,0.95,3.9,12,false,false,false,0.59,20,69
CASE-101216,2024-07-02T12:00:00.000Z,2024-07-07T01:47:54.816Z,4.57,Sev-B,Collaboration,Feature Gap,Low,Low,false,false,CaseHealth,Scoping/Troubleshooting,11,7,true,5.1,0.85,3.7,8,true,true,false,0.2,24,52
CASE-101217,2024-07-16T19:00:00.000Z,2024-08-02T18:39:56.681Z,16.99,Sev-C,Compute,Outage,Medium,Medium,false,false,None,,,1,,9.3,0.88,3.1,12,false,false,false,0.3,22,25
CASE-101218,2024-03-25T20:00:00.000Z,2024-04-17T08:08:53.446Z,22.51,Sev-D,Security,Feature Gap,Medium,Medium,false,false,None,,,3,,6.7,1,2.7,18,false,false,false,0.36,17,33
CASE-101219,2024-05-01T11:00:00.000Z,2024-05-10T01:03:50.226Z,8.59,Sev-D,Networking,Configuration,Low,Low,false,false,Blended,Closure,8.5,4,true,4.3,0.8,4.8,18,true,false,true,0.88,20,21
CASE-101220,2025-05-01T10:00:00.000Z,2025-05-14T04:12:28.494Z,12.76,Sev-B,Identity,Outage,High,Low,true,false,None,,,2,,10.1,0.69,2,8,false,false,true,0.82,24,73
CASE-101221,2024-10-26T07:00:00.000Z,2024-11-17T14:14:06.241Z,22.3,Sev-D,Storage,Feature Gap,Low,High,false,false,Routing,Scoping/Troubleshooting,5.4,3,true,4.2,0.86,3.3,18,false,false,true,0.67,3,71
CASE-101222,2025-03-26T08:00:00.000Z,2025-04-17T10:45:12.468Z,22.11,Sev-B,Compute,Outage,High,Medium,true,false,Routing,Creation,9.8,5,false,4.8,0.77,2.7,8,false,false,false,0.29,21,46
CASE-101223,2024-01-03T16:00:00.000Z,2024-01-23T06:43:16.071Z,19.61,Sev-D,Data Platform,Feature Gap,Low,High,false,false,Scoping,Scoping/Troubleshooting,6.6,2,true,4.8,0.86,4.2,18,false,false,false,0.58,22,50
CASE-101224,2024-10-27T01:00:00.000Z,2024-11-13T18:30:39.075Z,17.73,Sev-D,Compute,Configuration,Low,Medium,false,false,None,,,2,,9.2,0.91,2.2,18,true,false,false,0.35,17,68
CASE-101225,2024-02-21T13:00:00.000Z,2024-02-24T23:55:56.963Z,3.46,Sev-A,Collaboration,Outage,Low,High,false,false,Knowledge,Closure,8.4,3,true,0.6,0.76,4.7,5,true,false,true,0.52,3,43
CASE-101226,2025-04-21T08:00:00.000Z,2025-05-12T14:18:21.826Z,21.26,Sev-C,Storage,Outage,High,Medium,true,false,None,,,3,,3.7,0.91,3.9,12,false,false,false,0.29,3,38
CASE-101227,2024-04-26T08:00:00.000Z,2024-05-25T18:34:49.435Z,29.44,Sev-C,Data Platform,Feature Gap,High,High,false,false,CaseHealth,Scoping/Troubleshooting,7,6,true,3,0.94,3.3,12,false,false,true,0.91,11,58
CASE-101228,2024-02-15T06:00:00.000Z,2024-02-28T16:13:27.828Z,13.43,Sev-C,Data Platform,Configuration,Medium,Low,false,false,None,,,1,,3.1,0.98,2.9,12,false,false,true,0.56,9,60
CASE-101229,2024-06-05T23:00:00.000Z,2024-06-21T17:06:31.654Z,15.75,Sev-B,Security,Bug,Medium,Medium,false,false,None,,,3,,10.4,0.93,3.6,8,false,false,false,0.66,16,7
CASE-101230,2024-03-27T07:00:00.000Z,2024-04-04T03:05:07.564Z,7.84,Sev-B,Security,Bug,Medium,Low,false,true,Routing,Scoping/Troubleshooting,6.4,2,false,6.4,0.87,3.2,8,true,false,true,0.93,17,40
CASE-101231,2024-03-03T22:00:00.000Z,2024-03-26T02:13:01.199Z,22.18,Sev-C,Compute,Performance,Medium,High,false,false,None,,,1,,6.9,0.98,2.9,12,false,false,false,0.27,14,71
CASE-101232,2024-05-11T06:00:00.000Z,2024-05-31T03:08:51.852Z,19.88,Sev-D,Identity,Outage,Medium,Medium,false,false,None,,,2,,8.3,0.82,3.5,18,false,false,false,0.34,8,8
CASE-101233,2024-12-10T06:00:00.000Z,2024-12-21T01:14:44.917Z,10.8,Sev-C,Security,How-To,Low,Low,false,true,Routing,Scoping/Troubleshooting,1,8,false,3.7,0.74,4.2,12,true,false,true,0.83,16,49
CASE-101234,2024-10-24T20:00:00.000Z,2024-10-27T23:38:16.304Z,3.15,Sev-B,Networking,Bug,Low,Low,false,false,Knowledge,Scoping/Troubleshooting,5,5,true,4.6,0.87,4.2,8,true,false,true,0.81,10,78
CASE-101235,2024-08-27T13:00:00.000Z,2024-09-03T12:23:59.883Z,6.97,Sev-B,Networking,Outage,Medium,Low,false,false,Blended,Scoping/Troubleshooting,3.7,4,true,5.7,0.9,4.1,8,true,false,false,0.43,19,47
CASE-101236,2024-06-30T18:00:00.000Z,2024-07-21T04:34:04.782Z,20.44,Sev-C,Storage,How-To,High,Medium,false,false,Routing,Creation,2.8,6,false,4.6,0.94,4.8,12,false,false,true,0.86,20,8
CASE-101237,2025-04-13T01:00:00.000Z,2025-04-15T23:07:29.642Z,2.92,Sev-B,Compute,Configuration,Medium,Low,false,false,Blended,Scoping/Troubleshooting,3.2,5,true,5.5,0.92,4.1,8,true,false,true,0.97,8,7
CASE-101238,2024-12-31T14:00:00.000Z,2025-01-15T10:02:31.068Z,14.84,Sev-C,Security,How-To,Medium,Medium,false,false,None,,,3,,9.2,0.7,2.1,12,false,false,false,0.27,6,61
CASE-101239,2024-01-21T16:00:00.000Z,2024-01-22T04:00:00.000Z,0.5,Sev-B,Compute,Outage,Medium,Low,false,true,Blended,Closure,8.5,4,true,4.2,0.87,3.2,8,true,false,false,0.43,9,61
CASE-101240,2024-07-31T18:00:00.000Z,2024-08-11T23:55:28.964Z,11.25,Sev-B,Data Platform,Configuration,Medium,Medium,false,false,None,,,3,,8.6,0.72,3.2,8,false,false,false,0.39,14,40
CASE-101241,2024-10-03T09:00:00.000Z,2024-10-17T22:44:28.582Z,14.57,Sev-C,Compute,Feature Gap,Medium,Medium,false,false,Routing,Scoping/Troubleshooting,14.4,7,true,5.8,0.91,3.1,12,false,false,false,0.4,14,77
CASE-101242,2024-10-28T07:00:00.000Z,2024-10-29T01:01:08.855Z,0.75,Sev-B,Data Platform,Bug,Low,Low,false,false,Blended,Closure,3.3,3,true,5.1,0.8,4.2,8,true,false,true,0.81,10,51
CASE-101243,2024-03-22T13:00:00.000Z,2024-04-03T06:13:20.762Z,11.72,Sev-D,Identity,Bug,Low,Low,false,false,CaseHealth,Creation,7.3,4,true,3.6,0.74,3.2,18,true,false,false,0.4,17,35
CASE-101244,2024-12-13T00:00:00.000Z,2024-12-28T02:14:01.023Z,15.09,Sev-D,Storage,Outage,Low,Low,false,false,Blended,Scoping/Troubleshooting,7.8,8,true,0.2,1,5,18,true,false,true,0.68,3,33
CASE-101245,2024-11-15T21:00:00.000Z,2024-11-25T19:38:07.351Z,9.94,Sev-B,Security,Feature Gap,Low,Low,false,false,CaseHealth,Closure,7.9,6,true,5.3,0.77,4.7,8,false,false,false,0.39,3,43
CASE-101246,2024-11-16T11:00:00.000Z,2024-11-27T06:32:41.623Z,10.81,Sev-C,Identity,Configuration,Low,Medium,false,false,Scoping,Closure,8.9,7,true,4.4,0.89,3.6,12,true,false,true,0.74,19,16
CASE-101247,2024-07-04T21:00:00.000Z,2024-07-08T21:50:13.191Z,4.03,Sev-B,Storage,How-To,Low,Low,false,false,None,,,3,,8,1,3,8,true,false,true,0.67,9,38
CASE-101248,2024-06-11T18:00:00.000Z,2024-06-23T04:29:45.470Z,11.44,Sev-C,Networking,How-To,Low,Medium,false,false,None,,,2,,5.5,0.74,3.7,12,true,false,false,0.54,24,53
CASE-101249,2024-12-11T04:00:00.000Z,2024-12-20T11:43:51.956Z,9.32,Sev-C,Data Platform,Performance,Low,Low,false,true,None,,,2,,8.7,0.73,3.1,12,true,true,true,0.74,22,35
CASE-101250,2024-04-27T21:00:00.000Z,2024-05-21T11:45:50.080Z,23.62,Sev-D,Identity,How-To,High,Medium,false,false,Routing,Scoping/Troubleshooting,7.1,5,true,1.1,0.82,4,18,false,false,false,0.46,23,47
CASE-101251,2024-05-02T07:00:00.000Z,2024-05-18T22:30:19.598Z,16.65,Sev-C,Storage,Bug,High,Low,false,false,Scoping,Creation,1.1,6,false,5.6,0.71,4.4,12,false,false,false,0.14,17,44
CASE-101252,2024-11-21T14:00:00.000Z,2024-12-06T02:22:30.755Z,14.52,Sev-C,Networking,Configuration,Medium,Low,false,false,CaseHealth,Creation,4.5,8,true,5.1,0.93,4.3,12,false,false,true,0.83,11,24
CASE-101253,2025-04-18T00:00:00.000Z,2025-04-29T03:50:22.334Z,11.16,Sev-C,Collaboration,Outage,Low,Medium,false,false,Routing,Closure,11.5,7,true,2.7,0.93,3.8,12,true,false,true,0.49,14,60
CASE-101254,2024-01-22T09:00:00.000Z,2024-02-01T10:34:50.775Z,10.07,Sev-A,Compute,Configuration,High,High,false,false,Blended,Scoping/Troubleshooting,10.8,7,true,4.1,0.86,5,5,false,false,true,0.75,11,11
CASE-101255,2024-12-11T01:00:00.000Z,2024-12-31T08:20:32.023Z,20.31,Sev-D,Storage,Feature Gap,High,Medium,false,false,Knowledge,Creation,11.6,3,true,3.3,0.8,4.5,18,false,false,true,0.81,24,31
CASE-101256,2024-03-13T03:00:00.000Z,2024-03-19T16:21:00.750Z,6.56,Sev-B,Collaboration,Bug,Low,Medium,false,false,None,,,2,,10.6,0.78,3.2,8,true,false,false,0.54,20,6
CASE-101257,2025-04-24T14:00:00.000Z,2025-04-28T02:25:36.131Z,3.52,Sev-B,Identity,Feature Gap,Low,Medium,false,false,Scoping,Scoping/Troubleshooting,6.3,8,true,5,0.91,3.6,8,true,false,true,0.66,20,6
CASE-101258,2024-01-26T07:00:00.000Z,2024-02-01T14:59:16.227Z,6.33,Sev-C,Security,Configuration,Low,Low,false,false,Knowledge,Creation,0.7,3,true,7.2,0.92,4.7,12,true,false,true,0.44,13,63
CASE-101259,2024-08-05T13:00:00.000Z,2024-08-17T04:31:05.845Z,11.65,Sev-A,Identity,Outage,High,High,false,false,Scoping,Creation,9.9,8,true,4.7,0.97,3.3,5,false,false,false,0.62,13,53
CASE-101260,2024-11-21T09:00:00.000Z,2024-12-08T09:17:08.525Z,17.01,Sev-A,Collaboration,Outage,High,High,false,false,None,,,1,,9.3,0.72,4.7,5,false,false,false,0.29,23,33
CASE-101261,2024-08-29T23:00:00.000Z,2024-09-14T03:03:57.551Z,15.17,Sev-D,Security,How-To,Medium,Medium,false,false,Knowledge,Closure,8.1,6,true,3.2,0.95,3.5,18,true,false,true,0.94,12,45
CASE-101262,2024-07-12T11:00:00.000Z,2024-07-24T19:55:56.122Z,12.37,Sev-C,Networking,Outage,Medium,Low,true,false,CaseHealth,Closure,5.9,7,true,4.9,0.89,4.1,12,false,false,false,0.34,13,46
CASE-101263,2024-02-03T23:00:00.000Z,2024-02-09T02:00:47.899Z,5.13,Sev-C,Identity,Feature Gap,Low,Low,false,false,Scoping,Scoping/Troubleshooting,4.5,2,true,4.6,0.85,3.5,12,true,false,false,0.26,21,58
CASE-101264,2024-06-11T08:00:00.000Z,2024-06-27T21:21:14.736Z,16.56,Sev-A,Storage,Bug,High,High,false,false,Routing,Creation,2.8,8,true,0.2,0.82,5,5,false,false,false,0.25,4,16
CASE-101265,2024-10-14T18:00:00.000Z,2024-11-04T16:28:58.814Z,20.94,Sev-B,Data Platform,Bug,High,High,false,false,CaseHealth,Scoping/Troubleshooting,2.4,5,true,7.7,0.97,4.2,8,false,false,false,0.42,21,12
CASE-101266,2024-02-21T22:00:00.000Z,2024-03-02T03:02:30.789Z,9.21,Sev-D,Security,Bug,Low,Low,false,false,Knowledge,Creation,5.8,4,true,7.5,0.96,3.6,18,true,false,true,0.75,3,74
CASE-101267,2024-09-11T13:00:00.000Z,2024-09-30T09:32:55.184Z,18.86,Sev-D,Networking,How-To,Low,Medium,false,false,None,,,3,,8.2,0.9,3.1,18,false,false,false,0.21,6,39
CASE-101268,2024-10-01T04:00:00.000Z,2024-10-14T01:06:28.174Z,12.88,Sev-C,Identity,Configuration,Low,Medium,false,false,Routing,Scoping/Troubleshooting,6.1,6,true,4,0.81,3.9,12,false,false,false,0.41,11,58
CASE-101269,2024-11-21T06:00:00.000Z,2024-12-04T12:35:08.496Z,13.27,Sev-B,Storage,Performance,Medium,High,false,false,Blended,Scoping/Troubleshooting,2.4,6,false,6.2,0.72,3.8,8,false,false,false,0.37,24,20
CASE-101270,2024-04-09T10:00:00.000Z,2024-04-29T00:06:17.881Z,19.59,Sev-C,Collaboration,Outage,Medium,High,false,false,CaseHealth,Creation,10,4,false,4.6,0.73,2.7,12,false,false,false,0.19,23,66
CASE-101271,2024-05-02T12:00:00.000Z,2024-05-24T14:45:03.717Z,22.11,Sev-D,Data Platform,Outage,High,Low,false,false,CaseHealth,Closure,2.4,4,true,7.8,1,4.3,18,false,false,false,0.49,23,69
CASE-101272,2024-09-14T18:00:00.000Z,2024-09-24T02:11:25.997Z,9.34,Sev-B,Security,Performance,Low,Medium,false,false,None,,,1,,7,0.82,3.3,8,false,false,false,0.53,3,28
CASE-101273,2024-09-02T23:00:00.000Z,2024-09-21T08:19:05.582Z,18.39,Sev-C,Security,How-To,Medium,High,false,false,Knowledge,Closure,12.8,6,true,6.1,0.81,4.3,12,false,false,false,0.46,24,9
CASE-101274,2024-02-02T09:00:00.000Z,2024-02-15T00:26:43.784Z,12.64,Sev-B,Identity,Bug,Medium,High,false,false,Scoping,Creation,5.5,4,true,1.6,0.88,4.6,8,false,false,true,1,15,56
CASE-101275,2025-01-02T01:00:00.000Z,2025-01-12T05:42:05.840Z,10.2,Sev-C,Networking,Outage,Low,Low,false,false,Routing,Closure,6.7,6,true,4.3,0.84,4.1,12,true,false,true,0.94,4,12
CASE-101276,2024-08-19T22:00:00.000Z,2024-08-24T11:29:48.340Z,4.56,Sev-B,Compute,Configuration,Low,Low,false,false,None,,,2,,8.9,0.82,3.3,8,true,false,true,0.81,14,28
CASE-101277,2024-09-01T20:00:00.000Z,2024-09-23T09:12:19.530Z,21.55,Sev-D,Networking,How-To,High,Medium,false,false,Scoping,Scoping/Troubleshooting,2.4,5,true,6.5,0.93,4.5,18,false,false,true,0.7,19,76
CASE-101278,2025-01-12T15:00:00.000Z,2025-01-19T07:09:54.783Z,6.67,Sev-B,Compute,How-To,High,Medium,false,false,Blended,Scoping/Troubleshooting,4.7,4,true,3.1,1,4.2,8,true,false,false,0.5,18,72
CASE-101279,2025-03-05T15:00:00.000Z,2025-03-22T12:41:03.426Z,16.9,Sev-C,Storage,Feature Gap,Low,High,false,false,Routing,Creation,9.7,2,true,3.1,0.84,4,12,false,false,false,0.45,24,32
CASE-101280,2025-03-11T08:00:00.000Z,2025-03-17T14:39:05.038Z,6.28,Sev-B,Networking,Feature Gap,Low,Medium,true,false,None,,,2,,8.5,0.72,3.3,8,true,false,true,0.51,22,50
CASE-101281,2025-05-09T08:00:00.000Z,2025-05-20T12:50:03.626Z,11.2,Sev-D,Collaboration,How-To,Medium,Low,false,false,Blended,Scoping/Troubleshooting,11,4,true,4.1,0.91,3.7,18,true,false,true,0.88,23,28
CASE-101282,2025-01-23T16:00:00.000Z,2025-02-02T20:01:45.503Z,10.17,Sev-D,Networking,Feature Gap,Low,Low,false,false,Scoping,Closure,4.5,6,true,6.4,0.89,3.9,18,true,false,false,0.61,7,69
CASE-101283,2024-12-28T05:00:00.000Z,2025-01-11T01:38:53.991Z,13.86,Sev-B,Security,Feature Gap,Medium,Medium,false,false,None,,,2,,6.9,1,3.3,8,false,false,true,0.83,9,59
CASE-101284,2024-10-31T05:00:00.000Z,2024-11-08T13:20:55.773Z,8.35,Sev-A,Compute,Bug,Medium,Low,false,false,None,,,1,,9.8,0.72,4.2,5,false,false,true,0.79,6,62
CASE-101285,2025-03-31T03:00:00.000Z,2025-04-09T15:41:33.207Z,9.53,Sev-C,Collaboration,Configuration,Low,Medium,false,false,None,,,2,,6.7,0.93,3.7,12,true,false,false,0.67,5,53
CASE-101286,2024-09-04T21:00:00.000Z,2024-09-20T23:11:57.131Z,16.09,Sev-D,Compute,Configuration,Medium,Medium,false,false,Scoping,Scoping/Troubleshooting,5.5,8,true,4.8,1,5,18,true,false,false,0.06,3,71
CASE-101287,2024-08-27T10:00:00.000Z,2024-09-05T16:48:12.854Z,9.28,Sev-C,Data Platform,Bug,Low,Low,false,false,CaseHealth,Scoping/Troubleshooting,7.3,3,false,3.5,0.76,3.7,12,true,false,false,0.66,21,11
CASE-101288,2025-04-14T18:00:00.000Z,2025-04-21T02:07:09.678Z,6.34,Sev-B,Storage,Feature Gap,Low,High,false,false,Blended,Creation,12.2,3,true,3.5,0.8,4.9,8,true,false,false,0.87,15,29
CASE-101289,2024-05-10T08:00:00.000Z,2024-05-22T01:09:28.718Z,11.71,Sev-C,Networking,How-To,Medium,Medium,false,false,Blended,Creation,6.2,8,true,4.9,0.87,3.5,12,true,false,false,0.5,11,33
CASE-101290,2024-03-02T06:00:00.000Z,2024-03-04T14:40:55.509Z,2.36,Sev-B,Compute,Configuration,Low,Low,false,false,None,,,1,,10.6,0.78,3.6,8,true,true,false,0.11,5,70
CASE-101291,2024-01-02T13:00:00.000Z,2024-01-13T03:05:27.394Z,10.59,Sev-B,Storage,Outage,Medium,Medium,false,false,Scoping,Scoping/Troubleshooting,7.5,8,true,7.7,0.83,3.8,8,false,false,false,0.27,4,45
CASE-101292,2024-10-03T11:00:00.000Z,2024-10-22T03:23:00.937Z,18.68,Sev-C,Collaboration,Performance,High,Low,false,true,None,,,1,,6.2,0.85,3.2,12,false,false,false,0.5,9,7
CASE-101293,2025-02-19T19:00:00.000Z,2025-03-02T12:13:45.456Z,10.72,Sev-B,Storage,Configuration,High,High,false,false,Blended,Closure,8.6,3,true,3.1,0.87,3.7,8,false,false,false,0.31,3,42
CASE-101294,2024-12-06T00:00:00.000Z,2024-12-15T11:02:57.869Z,9.46,Sev-A,Storage,Feature Gap,High,Medium,true,false,Scoping,Scoping/Troubleshooting,8.1,3,false,2.1,0.96,3.7,5,false,false,false,0.56,6,77
CASE-101295,2024-01-21T14:00:00.000Z,2024-01-31T16:41:42.127Z,10.11,Sev-B,Networking,How-To,Low,Medium,false,false,Knowledge,Closure,7.1,7,true,3.5,0.95,4.3,8,false,false,false,0.5,20,51
CASE-101296,2025-01-08T03:00:00.000Z,2025-01-23T17:10:25.333Z,15.59,Sev-C,Compute,Bug,Low,Medium,false,false,None,,,2,,8.5,0.84,4,12,false,false,false,0.15,22,77
CASE-101297,2024-10-01T10:00:00.000Z,2024-10-11T08:03:09.219Z,9.92,Sev-B,Storage,Feature Gap,Low,Medium,false,false,None,,,1,,9.2,0.84,3.3,8,false,false,false,0.51,3,35
CASE-101298,2025-05-12T22:00:00.000Z,2025-05-25T16:07:31.341Z,12.76,Sev-C,Compute,Feature Gap,High,Low,false,false,Knowledge,Scoping/Troubleshooting,5.9,7,true,4.3,0.72,3.2,12,false,false,false,0.46,14,69
CASE-101299,2024-09-15T12:00:00.000Z,2024-10-15T15:52:32.696Z,30.16,Sev-D,Networking,Feature Gap,High,High,false,false,Knowledge,Scoping/Troubleshooting,2.5,6,true,3.1,0.86,5,18,false,false,true,0.34,12,14
CASE-101300,2024-03-06T19:00:00.000Z,2024-03-17T10:17:28.829Z,10.64,Sev-C,Identity,Outage,Low,Low,false,false,Routing,Scoping/Troubleshooting,3.8,7,true,3.4,0.77,3.1,12,true,false,false,0.46,13,76
CASE-101301,2024-03-19T06:00:00.000Z,2024-03-25T11:31:05.680Z,6.23,Sev-B,Security,How-To,Low,Low,false,false,None,,,3,,8.2,0.77,4.3,8,true,false,false,0.24,22,55
CASE-101302,2024-02-01T21:00:00.000Z,2024-02-23T05:13:23.719Z,21.34,Sev-D,Networking,Feature Gap,Medium,Medium,false,false,Routing,Creation,10.5,8,true,1.5,0.99,3.3,18,false,false,false,0.41,17,64
CASE-101303,2024-09-21T08:00:00.000Z,2024-09-29T05:38:33.930Z,7.9,Sev-B,Networking,Bug,High,Low,false,false,Blended,Creation,11.1,2,true,4.2,0.92,4.2,8,true,false,true,0.91,11,7
CASE-101304,2024-04-19T20:00:00.000Z,2024-05-05T14:25:57.437Z,15.77,Sev-D,Networking,Outage,Medium,Low,false,false,Blended,Creation,2,4,true,3.2,0.89,3.6,18,true,false,true,0.88,23,57
CASE-101305,2024-03-15T23:00:00.000Z,2024-03-28T13:10:08.741Z,12.59,Sev-B,Storage,Performance,Medium,High,false,false,Scoping,Scoping/Troubleshooting,7.8,4,false,4.6,0.74,3.6,8,false,false,true,0.69,17,75
CASE-101306,2024-05-03T20:00:00.000Z,2024-05-06T00:00:31.681Z,2.17,Sev-A,Networking,Feature Gap,Medium,Low,false,true,Routing,Creation,9.5,4,true,3.1,0.95,3.4,5,true,false,false,0.49,10,10
CASE-101307,2024-11-02T05:00:00.000Z,2024-11-12T10:14:27.116Z,10.22,Sev-A,Identity,Outage,Medium,Medium,false,false,None,,,1,,9.2,0.91,4.1,5,false,false,false,0.37,18,7
CASE-101308,2025-01-10T08:00:00.000Z,2025-01-28T01:46:22.342Z,17.74,Sev-A,Compute,Bug,High,High,false,false,None,,,3,,5.9,0.67,3.6,5,false,false,false,0.38,12,22
CASE-101309,2024-08-27T02:00:00.000Z,2024-09-13T21:44:08.049Z,17.82,Sev-C,Security,Feature Gap,High,Medium,false,false,Routing,Creation,10.9,8,true,3.4,0.9,4.4,12,false,false,false,0.49,7,45
CASE-101310,2025-02-07T07:00:00.000Z,2025-03-03T17:27:11.319Z,24.44,Sev-D,Networking,Feature Gap,High,Medium,false,false,None,,,2,,7.8,0.69,2.4,18,false,false,false,0.53,20,41
CASE-101311,2025-05-06T12:00:00.000Z,2025-05-19T23:46:48.926Z,13.49,Sev-C,Compute,Configuration,Low,Medium,false,false,Routing,Creation,1.9,8,true,2.8,1,4.7,12,false,false,false,0.41,3,20
CASE-101312,2024-08-29T16:00:00.000Z,2024-09-17T21:23:48.865Z,19.22,Sev-C,Networking,Feature Gap,High,Medium,false,false,Routing,Closure,8.5,5,false,6.8,0.73,3.2,12,false,true,false,0.37,5,76
CASE-101313,2024-01-02T00:00:00.000Z,2024-01-11T02:44:14.350Z,9.11,Sev-C,Collaboration,How-To,High,Low,false,false,Scoping,Creation,11.9,8,false,6.5,0.8,3.9,12,true,false,true,0.73,18,77
CASE-101314,2024-12-09T10:00:00.000Z,2024-12-27T12:44:06.847Z,18.11,Sev-C,Networking,Outage,Medium,Medium,false,false,None,,,2,,6.3,0.77,3.4,12,false,false,false,0.18,18,56
CASE-101315,2025-01-18T08:00:00.000Z,2025-01-29T17:15:32.383Z,11.39,Sev-D,Collaboration,Performance,Medium,Low,false,false,Knowledge,Closure,3.3,2,true,0.2,0.87,4.4,18,true,false,true,0.69,12,9
CASE-101316,2024-12-03T13:00:00.000Z,2024-12-21T03:41:33.081Z,17.61,Sev-D,Data Platform,Feature Gap,High,Medium,false,false,Blended,Scoping/Troubleshooting,9.8,6,true,6.5,0.85,4.7,18,true,false,true,0.67,5,70
CASE-101317,2024-12-28T01:00:00.000Z,2025-01-01T17:56:13.354Z,4.71,Sev-B,Data Platform,Feature Gap,Medium,Medium,false,false,Blended,Closure,7.4,4,true,1.3,0.97,4.7,8,true,true,true,0.64,14,73
CASE-101318,2024-01-30T16:00:00.000Z,2024-02-09T08:17:16.793Z,9.68,Sev-C,Compute,Bug,Low,Medium,false,false,Knowledge,Scoping/Troubleshooting,0.6,3,true,5.4,0.78,4.7,12,true,false,true,0.75,4,38
CASE-101319,2024-12-26T13:00:00.000Z,2025-01-10T15:42:05.967Z,15.11,Sev-C,Compute,Outage,Medium,High,false,false,None,,,3,,5.3,1,4.2,12,false,false,true,0.73,21,78
CASE-101320,2024-01-23T18:00:00.000Z,2024-01-30T07:01:50.760Z,6.54,Sev-B,Networking,Outage,Medium,Low,false,false,CaseHealth,Scoping/Troubleshooting,4.1,4,true,6,0.75,5,8,true,false,false,0.36,15,38
CASE-101321,2024-06-04T16:00:00.000Z,2024-06-13T16:58:09.108Z,9.04,Sev-C,Security,Configuration,Low,Medium,false,false,Blended,Scoping/Troubleshooting,12.6,8,true,1.1,0.81,4.5,12,true,true,true,0.61,15,21
CASE-101322,2025-03-10T07:00:00.000Z,2025-03-17T14:15:07.774Z,7.3,Sev-B,Security,Performance,Medium,Medium,false,false,Knowledge,Creation,4.1,7,true,3.1,0.79,5,8,true,false,false,0.34,23,31
CASE-101323,2024-07-27T06:00:00.000Z,2024-08-14T01:37:47.385Z,17.82,Sev-C,Security,Bug,Low,High,false,false,Knowledge,Scoping/Troubleshooting,8.8,3,true,2.3,0.87,4.9,12,false,false,true,0.67,23,17
CASE-101324,2024-06-03T16:00:00.000Z,2024-06-07T10:39:17.650Z,3.78,Sev-B,Compute,Performance,Low,Low,false,false,None,,,2,,7.4,0.89,2.3,8,true,true,false,0.42,10,50
CASE-101325,2024-11-08T23:00:00.000Z,2024-11-13T07:05:29.715Z,4.34,Sev-B,Compute,Feature Gap,Medium,Low,false,false,Knowledge,Scoping/Troubleshooting,2.8,5,true,5.1,0.9,4.2,8,true,false,false,0.36,15,79
CASE-101326,2024-12-19T02:00:00.000Z,2024-12-20T06:05:04.829Z,1.17,Sev-A,Compute,Performance,Medium,Medium,false,false,Blended,Creation,3.7,5,false,3.9,0.62,3.3,5,true,false,true,0.67,21,31
CASE-101327,2024-09-21T22:00:00.000Z,2024-10-12T03:56:51.309Z,20.25,Sev-C,Storage,Outage,High,Medium,false,false,None,,,1,,7.2,0.76,3.8,12,false,false,true,0.84,15,64
CASE-101328,2025-02-10T02:00:00.000Z,2025-02-24T20:52:55.840Z,14.79,Sev-D,Identity,Outage,Medium,Low,false,false,Blended,Closure,1.6,8,true,1.5,1,4.2,18,true,false,true,0.6,24,52
CASE-101329,2024-11-23T11:00:00.000Z,2024-11-30T17:08:28.263Z,7.26,Sev-B,Data Platform,How-To,Low,Medium,false,false,Scoping,Creation,9.1,8,true,3.6,0.82,4.2,8,true,false,false,0.54,21,18
CASE-101330,2024-12-07T17:00:00.000Z,2024-12-18T22:59:29.616Z,11.25,Sev-C,Security,How-To,Low,High,true,false,Blended,Scoping/Troubleshooting,1.1,8,true,5,0.95,5,12,true,false,true,0.57,10,15
CASE-101331,2024-05-01T17:00:00.000Z,2024-05-09T11:50:29.916Z,7.79,Sev-B,Data Platform,Performance,Low,Medium,false,false,Knowledge,Closure,5.1,3,true,4.9,0.94,4.4,8,true,false,false,0.13,22,43
CASE-101332,2024-08-27T20:00:00.000Z,2024-09-18T05:21:17.491Z,21.39,Sev-D,Storage,Outage,High,Medium,false,false,Routing,Closure,3,4,true,4.6,0.88,4,18,false,false,false,0.3,16,13
CASE-101333,2025-04-07T12:00:00.000Z,2025-04-12T16:26:36.616Z,5.19,Sev-B,Storage,Bug,Medium,Low,false,false,Knowledge,Creation,4.3,4,true,4.9,0.86,3.2,8,true,false,true,0.79,23,9
